1 96 -0.1267200967790844 0.14041875628307596
1 97 -0.14467062269962333 0.14134242419450996
1 98 -0.17186208968676786 0.14134242419450996
1 99 -0.1990596799878695 0.14000469825381195
1 100 -0.2177263969171507 0.13775392127422595
1 101 -0.2253720765414676 0.13482366445174593
1 102 -0.20944558521561477 0.12926042323804993
1 103 -0.22175732217573807 0.12687162691537393
1 104 -0.24497381314411457 0.12568253719030992
1 105 -0.25179303278688386 0.12434481124961191
1 106 -0.25965367965367603 0.1226248778972859
1 107 -0.26117502415034716 0.1208943276724159
1 108 -0.2414512471655431 0.1170510198110479
1 109 -0.21530013255065455 0.11213540782260992
1 110 -0.20807881773399392 0.1077612563339799
1 111 -0.1917251194469889 0.1044381752273259
1 112 -0.17392207792207437 0.10218739824773851
1 113 -0.13698924731181772 0.09873691467054131
1 150 0.131965944272489 0.1097359946273879
1 152 0.1514125386997416 0.1097359946273879
1 153 0.14443696509283593 0.11040485759773791
1 154 0.1319714964370905 0.11174258353843591
1 197 -0.11196945480376506 0.11956721860426389
1 198 -0.11115066298834698 0.11930179679063388
1 199 -0.10250915260290885 0.11889835563391589
1 564 0.10830004438526677 0.09567925537751934
1 565 0.12290502793294625 0.09502100927971575
1 566 0.149497206703914 0.09502100927971575
1 567 0.17136490250698483 0.09528643109334616
1 568 0.1613152377799906 0.09622071587732615
1 569 0.14743450963410656 0.09807866857273996
1 570 0.12152594314697332 0.10046746489541517
1 1066 0.12013172338089656 0.24179927221737593
1 1067 0.13701754385964932 0.24206469403100592
1 1068 0.14677898044692994 0.2432537837560699
1 1069 0.15483226142882273 0.24431547101059187
1 1070 0.1652771178020642 0.2457699825492879
1 1071 0.1552739375320019 0.24881702496976588
1 1072 0.13799056762675357 0.25212948920387385
1 1073 0.12416400116312298 0.25557997278107186
1 1387 0.113896698948235 0.4078153082069781
1 1388 0.1218653876231638 0.40728446457971607
1 1389 0.1190655418559364 0.409015014804586
1 2134 -0.11102222222222823 0.11943981613372043
1 2135 -0.1200000000000128 0.11943981613372043
1 2136 -0.11555555555555996 0.11943981613372043
1 2137 -0.1158498896247227 0.12023608157461244
1 2278 0.10219181130396865 0.19084890087286832
1 2279 0.11206368646663031 0.1907108815297803
1 2280 0.12340614258787518 0.1915071469706723
1 2282 0.183145506023418 0.19124172515704232
1 2283 0.19337077414380816 0.19282363916628031
1 2284 0.16732082370018925 0.19746321246854232
1 2286 0.10481054880908544 0.20370593352513028
1 3004 0.10297533458688209 0.38394857872532256
1 3005 0.10988828669395276 0.38394857872532256
1 3006 0.116018731469432 0.3831523132844305
1 3007 0.10905050615895825 0.3869956211458005
1 3179 -0.10087827808015662 0.3433071906222235
1 3181 -0.10078160919540168 0.3463754667877915
1 3188 0.17178483099752778 0.3090783935364355
1 3189 0.16557749191717167 0.3086749523797175
1 3190 0.1505493384128701 0.3121254359569135
1 3191 0.16405903807478528 0.3114671898591095
1 3192 0.1553878802169221 0.3151830952499375
1 3193 0.1324013157894633 0.3227529253746795
1 5031 0.10806573957016541 0.8397946183268736
1 5032 0.10347962224130106 0.8408987730715776
1 5146 0.10211099436430864 0.889184309407236
1 5147 0.11346938775509462 0.8843854830167981
1 5148 0.11501228146220903 0.881752498625584
1 5467 -0.10633052700125677 1.8260171427974252
1 5468 -0.13867907148121209 1.8441082936144852
1 5469 -0.15267210771430886 1.8419849191054454
